cell_id,x,y,velocity_x,velocity_y,velocity_magnitude,pressure
14,1.83613610563585827e+00,5.43638733666307397e-02,3.03058896707673719e-01,-8.58855120896565510e-07,3.03058896708890690e-01,7.88065856265459264e+00
15,1.96298971725378868e+00,5.89383093243720929e-02,3.35273972030421641e-01,-2.85636913894571440e-03,3.35286139238880343e-01,7.27862241420636380e+00
16,2.08909176884160219e+00,6.56865508355668343e-02,3.70962513011610706e-01,-7.26485550744484869e-04,3.70963224378299927e-01,7.51268661746039257e+00
17,2.21468502263907530e+00,7.06888735878460212e-02,3.97597309200620308e-01,-1.42144238142192657e-03,3.97599850077961392e-01,7.00259469664250211e+00
18,2.34011306342837422e+00,7.10775214871324224e-02,3.95319342207320512e-01,-1.37098090261271260e-03,3.95321719504334701e-01,7.20701097164875915e+00
19,2.46564853807381201e+00,6.66140017393682948e-02,3.75342479395575301e-01,2.18153766780523634e-03,3.75348819027599867e-01,6.69111899876842742e+00
20,2.59153497848068026e+00,5.98419017281803522e-02,3.32668299040372539e-01,1.72077415190437081e-03,3.32672749485281083e-01,6.90376385354153044e+00
21,2.71791880261967478e+00,5.46927450710023855e-02,3.07546760975335398e-01,1.92240942862489266e-03,3.07552769202996068e-01,6.40704010730671669e+00
22,2.84454311863105547e+00,5.42224063873328957e-02,3.02976587040779066e-01,2.33011514606869577e-04,3.02976676642352616e-01,6.56257952040632642e+00
23,2.97077624307553823e+00,5.86999816063869320e-02,3.33450346059403935e-01,-2.30283162875070209e-03,3.33458297723488395e-01,6.15966113567372009e+00
24,3.09632724801518311e+00,6.54455429791507837e-02,3.70690173513989418e-01,-7.61265431522384784e-04,3.70690955197033101e-01,6.22081593016233114e+00
25,3.22140742998166818e+00,7.05261970843918534e-02,3.96183227785808723e-01,-1.57581995775116245e-03,3.96186361687680066e-01,5.86183941162400757e+00
26,3.34631810022135978e+00,7.10120168285744147e-02,3.95670689172587409e-01,-1.48157363667935889e-03,3.95673463010537518e-01,5.92761315678366074e+00
27,3.47129530685925491e+00,6.66065664257108059e-02,3.74004759638958850e-01,1.73260362279350133e-03,3.74008772822121249e-01,5.54657595168225015e+00
28,3.59655352456176569e+00,5.98325394954520931e-02,3.33368675195136022e-01,1.69761965542745063e-03,3.33372997577570163e-01,5.63072813952981210e+00
29,3.72223541217952025e+00,5.46340711234034188e-02,3.06206980926284233e-01,1.98753806847721745e-03,3.06213431246187273e-01,5.26049438015369120e+00
30,3.84813300220188248e+00,5.40979364039750749e-02,3.02905242565012944e-01,3.36718973960377799e-04,3.02905429718644592e-01,5.30146839359457989e+00
31,3.97367644748963045e+00,5.85326062407922967e-02,3.31726086237259188e-01,-2.00345580488510379e-03,3.31732136106002939e-01,4.99740587400161562e+00
32,4.09857929725625336e+00,6.52776987502695638e-02,3.70624025070096008e-01,-7.26504699946992939e-04,3.70624737124005510e-01,4.98103812278194091e+00
33,4.22302149902722679e+00,7.03843923527558285e-02,3.94641867628055365e-01,-1.64262173996403398e-03,3.94645286163587905e-01,4.68545468213441740e+00
34,4.34727959919838280e+00,7.08952095768341783e-02,3.95820354086551252e-01,-1.47714501141100996e-03,3.95823110324027894e-01,4.69770234390969765e+00
35,4.47158127856618570e+00,6.65002603873759007e-02,3.72407162344013110e-01,1.59742699886824342e-03,3.72410588380804319e-01,4.36410794586476047e+00
36,4.59614932491819950e+00,5.97268340353468846e-02,3.33629413439005540e-01,1.66097386842622703e-03,3.33633547992174317e-01,4.41245794281217751e+00
37,4.72115096284282743e+00,5.45314608761084674e-02,3.04785649382632806e-01,2.03272288788369391e-03,3.04792427779845110e-01,4.06813444475298258e+00
38,4.84639817858004385e+00,5.40104882385085278e-02,3.03029903997610928e-01,3.07129211037002713e-04,3.03030059639557148e-01,4.09663395237456918e+00
39,4.97130478270234999e+00,5.84657579492592130e-02,3.30351505125298650e-01,-2.12797127681615440e-03,3.30358358756525472e-01,3.79431552844843356e+00
40,5.09555339652168726e+00,6.52123447258578653e-02,3.70865226745854926e-01,-6.57463998299581188e-04,3.70865809516277012e-01,3.79035298078943361e+00
41,5.21931408883761794e+00,7.02861676835739163e-02,3.93183898013176325e-01,-1.64483894789041072e-03,3.93187338494006333e-01,3.47552307232627333e+00
42,5.34287369267844880e+00,7.07436664392319670e-02,3.95874380094491607e-01,-1.37425697435133954e-03,3.95876765417509158e-01,3.51606169337134000e+00
43,5.46648464844385185e+00,6.63086569568221151e-02,3.70653115938395950e-01,1.80337168856764345e-03,3.70657502965054175e-01,3.14511983809065665e+00
44,5.59041083822152718e+00,5.95380520941040173e-02,3.33617595622832219e-01,1.63532637599270712e-03,3.33621603619303431e-01,3.24728194587309815e+00
45,5.71486017093662824e+00,5.43993505331380744e-02,3.03262846084747184e-01,2.01097425964750359e-03,3.03269513523687417e-01,2.83134225092671299e+00
46,5.83962349594421415e+00,5.39745827817642992e-02,3.03714979395684648e-01,2.23416015407666588e-04,3.03715061569289124e-01,2.94710362751147681e+00
47,5.96402792639362822e+00,5.85116093212323732e-02,3.29312934708075211e-01,-2.57021408616192560e-03,3.29322964529493001e-01,2.54989383329982866e+00
48,6.08771138199158290e+00,6.52612136784970348e-02,3.71643466025181279e-01,-5.72091226980004502e-04,3.71643906350665243e-01,2.64857300477193336e+00
49,6.21086258210083120e+00,7.02476939808952122e-02,3.92205173905467219e-01,-1.41445487788649407e-03,3.92207724453279172e-01,2.23268549262685090e+00
50,6.33380552939975328e+00,7.05796191855126709e-02,3.96094428926382136e-01,-1.17809398164645776e-03,3.96096180910579299e-01,2.37969197782390118e+00
51,6.45683616429137608e+00,6.60573068240048328e-02,3.69145750598178446e-01,2.35561455906688677e-03,3.69153266414701309e-01,1.89137969995278632e+00
52,6.58027283077735259e+00,5.92910627642998858e-02,3.33628271728867609e-01,1.80332350542665963e-03,3.33633145344488125e-01,2.13058872282554379e+00
53,6.70435945726750671e+00,5.42570581802730989e-02,3.02708249551321806e-01,2.08396006297888528e-03,3.02715422857788019e-01,1.55504652538948940e+00
54,6.82882981972297198e+00,5.39962909536067792e-02,3.05169083362623272e-01,7.59106326145041671e-05,3.05169092803986075e-01,1.84417463430813644e+00
55,6.95290471485302941e+00,5.86617888804738391e-02,3.31692188745423500e-01,-2.49640618976096698e-03,3.31701582930491790e-01,1.27672671071528443e+00
56,7.07619982486569032e+00,6.54155156910368185e-02,3.73916184274171615e-01,-9.25853754465750427e-04,3.73917330525519898e-01,1.52825422587131032e+00
57,7.19893875383743520e+00,7.02754042638000093e-02,3.98783388016159479e-01,-5.23490978190731693e-04,3.98783731614582138e-01,9.83901238030228442e-01
58,7.32148208491034325e+00,7.04280829106215950e-02,3.99949376658887190e-01,-1.32604001523349384e-03,3.99951574908706142e-01,1.23374854850445370e+00
59,7.44416263541227252e+00,6.57818755759457946e-02,3.82848815525337727e-01,1.95193822418983256e-03,3.82853791429554946e-01,6.61607709654727039e-01
60,7.56734069708185775e+00,5.90207130055824675e-02,3.42436009374264938e-01,1.20435234635344669e-03,3.42438127229935996e-01,9.26400453730104045e-01
61,7.69127281904433335e+00,5.41263216766711130e-02,3.38423780489181980e-01,3.63432936427307996e-04,3.38423975634246865e-01,3.67437084238607770e-01
62,7.81562478931327664e+00,5.40719347325239949e-02,3.28575322698440031e-01,-8.41005182084425713e-03,3.28682934844529595e-01,4.58282918591496558e-01
63,7.93955605985770063e+00,5.88895561813544063e-02,4.28293593611003109e-01,-8.52653347894751119e-03,4.28378458960525565e-01,2.07249553521025726e-01
64,6.55223755424621940e-02,1.97386784511763919e-01,1.03789708283392490e+00,2.67435411366094611e-01,1.07179851362451672e+00,1.02763648369334728e+01
65,1.94140964193797977e-01,2.10899136223572092e-01,1.05593855266112135e+00,1.98319782782266391e-01,1.07440074610867109e+00,9.61729307732458238e+00
66,3.22587946493706423e-01,2.10915732895815972e-01,1.05537700769977416e+00,1.87862555576249035e-01,1.07196686896982429e+00,9.92098843699845467e+00
67,4.51172642776015875e-01,1.97425617179863233e-01,9.95202398617015982e-01,1.07755579783914715e-01,1.00101902039253443e+00,9.00482679738234992e+00
68,5.80196530769803709e-01,1.78172156215107486e-01,8.96712200100327039e-01,6.16541262367124795e-02,8.98829239116519574e-01,9.46806174938074818e+00
69,7.09817755030653808e-01,1.64395822614015780e-01,8.19044022134295169e-01,1.94410838416157888e-02,8.19274719453041866e-01,8.58693850412052839e+00
70,8.39725709013238841e-01,1.64343406003277709e-01,8.16088778677552362e-01,4.18020286802259829e-03,8.16099484609221437e-01,9.17126289692394892e+00
71,9.69240633205393332e-01,1.78046864993626541e-01,8.73781535253829955e-01,-1.81878431175822594e-03,8.73783428159926157e-01,8.37615495251534803e+00
72,1.09801973001775122e+00,1.97296241574134557e-01,9.44680680520361804e-01,-1.05588875673926007e-03,9.44681270614317059e-01,8.80352186515361268e+00
73,1.22623541065905828e+00,2.10852721374706759e-01,9.99194758162787688e-01,2.30487451877973417e-03,9.99197416523150861e-01,8.11275785862494914e+00
74,1.35421649431124314e+00,2.10933005830318654e-01,9.87178761777496971e-01,-2.60541650375323514e-04,9.87178796159289385e-01,8.48596941604179023e+00
75,1.48226842051097818e+00,1.97484204653661649e-01,9.42455314141878109e-01,1.40800329429964770e-03,9.42456365901118476e-01,7.77580391090801726e+00
76,1.61067107340742699e+00,1.78228342078536245e-01,8.60219435770672392e-01,3.47724637242437587e-03,8.60226463740769054e-01,8.14498037496586669e+00
77,1.73957380154627472e+00,1.64408907559477568e-01,8.04705447158885145e-01,-3.48616962604082813e-04,8.04705522673336615e-01,7.47651557830107993e+00
78,1.86869330498870445e+00,1.64293271378492728e-01,8.11323441261326495e-01,-2.43562955594912043e-03,8.11327097187968249e-01,7.83451872610541411e+00
79,1.99736465824172127e+00,1.77952058808910213e-01,8.72624996572610723e-01,-1.91125570965519046e-03,8.72627089621756169e-01,7.25526396471458668e+00
80,2.12523339778586484e+00,1.97199069575963948e-01,9.44839042660144290e-01,-4.86704936656484383e-04,9.44839168015717545e-01,7.47438938013789489e+00
81,2.25247835843749789e+00,2.10794052032756973e-01,9.99382882575671205e-01,1.97097248575129691e-03,9.99384826139459337e-01,6.97835761353703266e+00
82,2.37943844104525448e+00,2.10927398988613318e-01,9.88582287283835903e-01,3.86792659454227275e-05,9.88582288040518287e-01,7.16651803464332193e+00
83,2.50641226216654500e+00,1.97511663531070886e-01,9.42618310000651438e-01,1.18072984951503551e-03,9.42619049495320604e-01,6.64037800900724040e+00
84,2.63366181547971845e+00,1.78254119285927021e-01,8.61916512155818437e-01,3.08365026488791006e-03,8.61922028275068031e-01,6.82267136846524735e+00
85,2.76133181654200310e+00,1.64402082563803287e-01,8.05106132494863069e-01,4.14437930378569030e-04,8.05106239163275950e-01,6.34282110673950505e+00
86,2.88916509128665266e+00,1.64238809009618847e-01,8.11718316958771280e-01,-1.61150922700902346e-03,8.11719916626645999e-01,6.51030988608231542e+00
87,3.01651604347470848e+00,1.77864372891280181e-01,8.71951751074673265e-01,-1.26691675691318413e-03,8.71952671468043561e-01,6.11649258227289305e+00
88,3.14302577176387521e+00,1.97109786077045601e-01,9.45129635570872040e-01,2.06453378097597580e-04,9.45129658119629013e-01,6.17264400256985102e+00
89,3.26887620950927893e+00,2.10731335609926546e-01,9.97779815144512860e-01,1.71026722847291844e-03,9.97781280904693535e-01,5.82491533001909545e+00
90,3.39441024422838655e+00,2.10899400663603825e-01,9.89100205629991902e-01,-2.10639713708438907e-04,9.89100228059007769e-01,5.88377764330146658e+00
91,3.51992082877917589e+00,1.97504419629747796e-01,9.41209485232333720e-01,9.08611429870143312e-04,9.41209923803422832e-01,5.48181168794233908e+00
92,3.64566073051793982e+00,1.78246156996627436e-01,8.62447800250904506e-01,2.42874875233501991e-03,8.62451220057184442e-01,5.54973264329376814e+00
93,3.77177610605658487e+00,1.64375984418309945e-01,8.04499863198804288e-01,6.84214673806006371e-04,8.04500154155743274e-01,5.18100018590799660e+00
94,3.89802915302816411e+00,1.64188129772546348e-01,8.11629848958638545e-01,-1.19720866703716656e-03,8.11630731939848915e-01,5.24297527865838653e+00
95,4.02378911777986925e+00,1.77798390133332679e-01,8.70741878412484849e-01,-1.18761106990823598e-03,8.70742688307720503e-01,4.95025732568245669e+00
96,4.14869753926753848e+00,1.97043217015070021e-01,9.45431510466911318e-01,4.80751780848538029e-04,9.45431632698007562e-01,4.92580247882481181e+00
97,4.27293749570748194e+00,2.10674019253652589e-01,9.96357865313786117e-01,1.61885331410969112e-03,9.96359180445835713e-01,4.64673466612489605e+00
98,4.39685251222318563e+00,2.10852420998189266e-01,9.89654312226444621e-01,-2.70498342247118759e-04,9.89654349193570870e-01,4.65416655172244464e+00
99,4.52073458466731815e+00,1.97462826033226929e-01,9.39944000456055639e-01,9.20614057682098076e-04,9.39944451296765071e-01,4.29685292000327390e+00
100,4.64483842653732459e+00,1.78204880428138673e-01,8.62968132965594048e-01,2.21862473193180053e-03,8.62970984917699524e-01,4.33473065120529721e+00
101,4.76931760767344404e+00,1.64333788314625806e-01,8.03289741866497597e-01,8.30341330578344711e-04,8.03290171018337329e-01,3.98813302011366178e+00
102,4.89394220514941214e+00,1.64149430826882159e-01,8.11684936760558307e-01,-1.26578855473544606e-03,8.11685923731991776e-01,4.04119344253756552e+00
103,5.01808543193652845e+00,1.77766304658254187e-01,8.69369808997658589e-01,-1.53467837760760928e-03,8.69371163562691507e-01,3.75268469810407579e+00
104,5.14139308274899243e+00,1.97011593602087615e-01,9.45843164266645164e-01,3.48939970588314514e-04,9.45843228632019639e-01,3.73969065685143942e+00
105,5.26404942107452012e+00,2.10631450063771375e-01,9.95524607370355419e-01,1.74741983668744009e-03,9.95526140970685924e-01,3.44171291442453731e+00
106,5.38639720674531830e+00,2.10792735354980720e-01,9.90332173281425310e-01,-4.78998330785371730e-06,9.90332173293009266e-01,3.48060593739155477e+00
107,5.50873308372080928e+00,1.97391478052558855e-01,9.38957198504765223e-01,1.22307776010488500e-03,9.38957995089835906e-01,3.08365357235521609e+00
108,5.63132424365616036e+00,1.78134790421795253e-01,8.63675326979067681e-01,2.42483462736180775e-03,8.63678730926824123e-01,3.17953695899089395e+00
109,5.75433543904309008e+00,1.64281159676952837e-01,8.01564275964773199e-01,7.83759009105124181e-04,8.01564659139308300e-01,2.76113030657712910e+00
110,5.87753039335915251e+00,1.64129494255644964e-01,8.12343785302225396e-01,-1.74711740825324010e-03,8.12345664073112594e-01,2.90705055757154840e+00
111,6.00027523650903039e+00,1.77774748434832763e-01,8.68020158645453233e-01,-2.23307804578244673e-03,8.68023031061063710e-01,2.51812279647186177e+00
112,6.12222560004072669e+00,1.97021405733323718e-01,9.46906795389848011e-01,-4.99941684149294132e-04,9.46906927367816342e-01,2.61638195777820304e+00
113,6.24356780761744634e+00,2.10611113652280274e-01,9.95566032718294136e-01,1.95851833606906778e-03,9.95567959155233217e-01,2.20345868581756887e+00
114,6.36464168441864953e+00,2.10729038678320713e-01,9.91740784811863785e-01,3.39700201125620082e-04,9.91740842990485261e-01,2.36464497067666324e+00
115,6.48575173080141454e+00,1.97299432218011217e-01,9.39010856949712203e-01,1.54531221539928073e-03,9.39012128494236209e-01,1.83425968195798372e+00
116,6.60718463666803135e+00,1.78044717194479979e-01,8.65404336854131095e-01,2.14909181813727809e-03,8.65407005311131794e-01,2.08349881865095288e+00
117,6.72911657542667552e+00,1.64225838371638344e-01,8.02095713299755153e-01,1.31232340636232796e-04,8.02095724035336244e-01,1.49180597538990800e+00
118,6.85129137480180983e+00,1.64132118257935389e-01,8.15469279038286032e-01,-3.92626558635420387e-03,8.15478730940713548e-01,1.82796929985911127e+00
119,6.97306342501059717e+00,1.77822623207854247e-01,8.72585031676219813e-01,-3.97727040916239297e-03,8.72594095891839783e-01,1.24573742417866051e+00
120,7.09410658409514649e+00,1.97071308086383595e-01,9.53705803021991594e-01,-5.64636117058103966e-03,9.53722517356222710e-01,1.51759772408806537e+00
121,7.21460885606165458e+00,2.10616883469044197e-01,1.00836607230518949e+00,-5.34236012013816698e-04,1.00836621382527047e+00,9.45199012731561483e-01
122,7.33490224330817764e+00,2.10671387141891736e-01,1.00486504133220289e+00,-8.51870995409787987e-03,1.00490114922356999e+00,1.23110178091893596e+00
123,7.45529788615819378e+00,1.97199875605611530e-01,9.66990068067354880e-01,-5.24514933431980204e-03,9.67004293337132448e-01,5.90824442935847682e-01
124,7.57610368440997917e+00,1.77947545205838858e-01,8.91098718920323107e-01,-1.82453291146650251e-02,8.91285486752669831e-01,8.55456760875846878e-01
125,7.69750408432859068e+00,1.64176656375220997e-01,8.71975282215366354e-01,-1.30062001440098551e-02,8.72072275695514709e-01,2.76789335368618050e-01
126,7.81921446449859570e+00,1.64157050357390671e-01,8.72625351655302195e-01,-4.88747889237004518e-02,8.73992991587390300e-01,4.01442946418237023e-01
127,7.94058188054771641e+00,1.77901124189684484e-01,1.02274115857647740e+00,-1.75951797708052346e-02,1.02289250060674619e+00,2.27302282808998418e-01
128,6.52611508803443152e-02,3.26949010739590429e-01,1.07769034180650003e+00,9.84909280655748010e-02,1.08218156320195602e+00,1.03968307521655934e+01
129,1.94043940988180563e-01,3.47208248790996876e-01,1.15342686807455652e+00,1.11712444021091706e-01,1.15882406349947975e+00,9.62842220193268794e+00
130,3.22683018913204500e-01,3.47196666829128309e-01,1.25082059788928235e+00,1.25690081397712400e-01,1.25711978930643897e+00,1.00115171541872812e+01
131,4.51421313067370988e-01,3.26922379604771440e-01,1.28260737285442494e+00,9.61728357705186609e-02,1.28620794867730193e+00,9.08249400533519946e+00
132,5.80486700835496694e-01,2.98100908804580012e-01,1.25116401048267689e+00,6.50785471563012780e-02,1.25285537809719716e+00,9.58022594031691810e+00
133,7.09957859707228134e-01,2.77604897713942478e-01,1.19728603481538420e+00,2.44831540221189282e-02,1.19753633514595959e+00,8.60883426076535230e+00
134,8.39577188871711622e-01,2.77642188422161651e-01,1.19444499073542909e+00,6.74956836434991402e-03,1.19446406080972745e+00,9.23127949292331351e+00
135,9.68906817720812774e-01,2.98187047499229085e-01,1.24774253385256673e+00,5.88381099180958472e-03,1.24775640652196640e+00,8.35118381299134427e+00
136,1.09773344719350119e+00,3.27011763028453695e-01,1.30895165448671613e+00,3.48533241085847425e-03,1.30895629465827690e+00,8.83111429146223692e+00
137,1.22613422119543602e+00,3.47243770848595645e-01,1.35400555520376420e+00,8.86767015288087226e-03,1.35403459302064877e+00,8.07458612176605506e+00
138,1.35430843444955107e+00,3.47188134817321747e-01,1.34793046437566866e+00,4.73500675678691346e-03,1.34793878090994634e+00,8.50741641517325320e+00
139,1.48249518452122886e+00,3.26883877001821255e-01,1.31513241852675855e+00,1.36894079714863536e-05,1.31513241859800600e+00,7.76741331715840566e+00
140,1.61093600533186221e+00,2.98064314719711787e-01,1.24368042422616143e+00,1.35728201433281035e-03,1.24368116485610214e+00,8.16707784422880145e+00
141,1.73970936810412491e+00,2.77601124996466220e-01,1.18689967825255205e+00,-7.94336178576002076e-03,1.18692625854872347e+00,7.47996046043942187e+00
142,1.86853962266741669e+00,2.77682590362571591e-01,1.19049112593722350e+00,-7.84605323629723565e-03,1.19051698076367840e+00,7.84484290888154501e+00
143,1.99700560930343851e+00,2.98252869207696947e-01,1.24634577216208720e+00,7.15187172397135028e-04,1.24634597735901598e+00,7.23354550985051770e+00
144,2.12492527275468435e+00,3.27079731170181021e-01,1.30925176319787684e+00,6.37031921676427270e-04,1.30925191817557351e+00,7.47307601714365077e+00
145,2.25237299606772678e+00,3.47291393470300247e-01,1.35327569997347275e+00,6.99767613339827114e-03,1.35329379205328526e+00,6.94977638761343641e+00
146,2.37952905658461367e+00,3.47200412108739975e-01,1.34880767029954352e+00,4.73590706418078582e-03,1.34881598458596375e+00,7.16767389979257263e+00
147,2.50662554215258160e+00,3.26870793134932225e-01,1.31430801386234863e+00,9.24161951872902172e-04,1.31430833877675179e+00,6.63947606702150761e+00
148,2.63391148044463641e+00,2.98052764632821765e-01,1.24403464213489245e+00,2.48674981028401904e-03,1.24403712756344564e+00,6.83565551107135505e+00
149,2.76146544649701298e+00,2.77616020550988885e-01,1.18663163703651597e+00,-6.14895344370312586e-03,1.18664756842308261e+00,6.35567301704203480e+00
150,2.88900670611693666e+00,2.77729173058974377e-01,1.19175332634355668e+00,-7.45116019563120315e-03,1.19177661943805258e+00,6.51551251546608601e+00
151,3.01613741642205424e+00,2.98315455179141376e-01,1.24643793094970157e+00,4.43595286336345392e-04,1.24643800988534958e+00,6.09951743506199850e+00
152,3.14270035972841733e+00,3.27144135281523696e-01,1.31024140201406292e+00,7.71250943125387917e-04,1.31024162900580832e+00,6.16320109359778190e+00
153,3.26876658027410816e+00,3.47344676139586417e-01,1.35249750350124343e+00,6.21586851232060027e-03,1.35251178700906660e+00,5.80077528495836514e+00
154,3.39450218094501777e+00,3.47232532987149400e-01,1.34946384922492646e+00,4.71934812469507366e-03,1.34947210145733543e+00,5.87808480514544840e+00
155,3.52013262360141610e+00,3.26887063764898955e-01,1.31307236643536873e+00,1.42744343741894116e-03,1.31307314232336125e+00,5.48346068727224356e+00
156,3.64590918564728517e+00,2.98070005775536884e-01,1.24401395077048726e+00,2.66962836320845708e-03,1.24401681525098118e+00,5.56038796279790315e+00
157,3.77191171191018659e+00,2.77648158158285085e-01,1.18555693011709451e+00,-5.19445295645104381e-03,1.18556830966848392e+00,5.19802355887467904e+00
158,3.89786580436639385e+00,2.77775643158806373e-01,1.19242712545574170e+00,-7.24054829674516433e-03,1.19244910795483450e+00,5.24853672103802449e+00
159,4.02339568531788139e+00,2.98366950699920697e-01,1.24589472077563301e+00,-1.10678646247173152e-04,1.24589472569168347e+00,4.93517238039154016e+00
160,4.14835864697853030e+00,3.27196788363090352e-01,1.31100090398132263e+00,8.79390595973951255e-04,1.31100119891923272e+00,4.91376639775231006e+00
161,4.27282313222364785e+00,3.47396311057875162e-01,1.35179095951494999e+00,5.79985651538361680e-03,1.35180340159431034e+00,4.62451954833982448e+00
162,4.39694889224555752e+00,3.47280336887682839e-01,1.35009082953068682e+00,4.66655355999667440e-03,1.35009889441662256e+00,4.64532699835145291e+00
163,4.52095832972457767e+00,3.26931679338412440e-01,1.31227028714330829e+00,1.43555707041199878e-03,1.31227107235634932e+00,4.29998850494087126e+00
164,4.64510125629482840e+00,2.98114771609164442e-01,1.24455359546145461e+00,2.49610574714863569e-03,1.24455609858291849e+00,4.34328456358806481e+00
165,4.76945967260815973e+00,2.77693138966000119e-01,1.18450460415397218e+00,-4.81077056228252677e-03,1.18451437339331656e+00,4.00668517311911021e+00
166,4.89377316490750136e+00,2.77815451518148016e-01,1.19280784374270210e+00,-7.17152669524433444e-03,1.19282940225719414e+00,4.04636536491674370e+00
167,5.01768123727723214e+00,2.98400487159616201e-01,1.24494304426957769e+00,-2.92332077981861331e-04,1.24494307859164688e+00,3.73955307566433071e+00
168,5.14104423205948269e+00,3.27230509186923701e-01,1.31171162844409772e+00,9.85647557454162127e-04,1.31171199876214217e+00,3.72714852518293061e+00
169,5.26392992807985749e+00,3.47438789812137327e-01,1.35122187134838589e+00,5.91939487423670183e-03,1.35123483704569702e+00,3.42047235229336843e+00
170,5.38650088870545041e+00,3.47336645057993221e-01,1.35076937710482836e+00,4.74233895537075258e-03,1.35077770188248736e+00,3.46991873901576486e+00
171,5.50898111293484050e+00,3.26997832472248229e-01,1.31186642560510824e+00,8.59304380175930096e-04,1.31186670703770081e+00,3.08925537766437452e+00
172,5.63161549516721127e+00,2.98180016898385858e-01,1.24577236507403866e+00,1.96384469965616608e-03,1.24577391298267615e+00,3.18424316988144307e+00
173,5.75448768611320638e+00,2.77743930795736171e-01,1.18356262080879393e+00,-5.21480316204607063e-03,1.18357410902224447e+00,2.78144477842345772e+00
174,5.87735578159351046e+00,2.77842483984369559e-01,1.19326257890469534e+00,-7.21490549831528896e-03,1.19328439069470527e+00,2.90840372730542196e+00
175,5.99986654506777040e+00,2.98410695109901258e-01,1.24361559516893405e+00,-2.32284917882662456e-04,1.24361561686224609e+00,2.50924244818343611e+00
176,6.12187272461895038e+00,3.27239741626389691e-01,1.31313805410016737e+00,7.43681754577283304e-04,1.31313826468827211e+00,2.60609702837466894e+00
177,6.24344391964577916e+00,3.47465321679339301e-01,1.35056560004773751e+00,6.44220400074378523e-03,1.35058096463140354e+00,2.18615728536429543e+00
178,6.36475414803983952e+00,3.47392253362776238e-01,1.35193874936601000e+00,4.42924328022678906e-03,1.35194600492525829e+00,2.34984203105478340e+00
179,6.48603206705194957e+00,3.27073873363568968e-01,1.31193219196959565e+00,-2.83559965511855539e-04,1.31193222261380638e+00,1.84809509794840499e+00
180,6.60751303091490882e+00,2.98254054979714633e-01,1.24807167106437444e+00,-2.47333385988289371e-04,1.24807169557170239e+00,2.08484944518371318e+00
181,6.72928032506567853e+00,2.77792018416423592e-01,1.18428993050826636e+00,-6.95900987071970158e-03,1.18431037626192182e+00,1.51885844961290717e+00
182,6.85111359957704291e+00,2.77851987791348565e-01,1.19581356518329174e+00,-1.03572120888480845e-02,1.19585841742182342e+00,1.83069729584894625e+00
183,6.97266129868410367e+00,2.98394578294903956e-01,1.24591810609292564e+00,-2.93914798009923357e-03,1.24592157284518978e+00,1.24659132362664415e+00
184,7.09376000508917404e+00,3.27221541619531819e-01,1.31835947951322874e+00,-7.87726841316118732e-03,1.31838301285326209e+00,1.53123761263759683e+00
185,7.21448323534689440e+00,3.47471015174365905e-01,1.35801548536074845e+00,1.59605570016397907e-04,1.35801549473985284e+00,9.24012064329777449e-01
186,7.33502259633891462e+00,3.47437703131080633e-01,1.36067666313951796e+00,-1.37290103814260694e-02,1.36074592313868292e+00,1.26089726367302468e+00
