cell_id,x,y,velocity_x,velocity_y,velocity_magnitude,pressure
13,3.37500000000000022e-01,1.25000000000000007e-02,-6.63704704336951987e-03,2.47596026577261739e-05,6.63709322624172950e-03,1.48362531409131125e-03
14,3.62500000000000044e-01,1.25000000000000007e-02,-7.42485259950570638e-03,3.60853925222715197e-05,7.42494028797135389e-03,-5.04124025267431008e-03
15,3.87500000000000011e-01,1.25000000000000007e-02,-7.91337244517969184e-03,9.11713633250472449e-06,7.91337769718494614e-03,2.88400330532254242e-03
16,4.12500000000000033e-01,1.25000000000000007e-02,-8.51808839666984459e-03,1.82454213947702157e-05,8.51810793714679985e-03,-3.94836083102857727e-03
17,4.37500000000000000e-01,1.25000000000000007e-02,-8.88004877700208223e-03,-1.32969395314938347e-05,8.88005873238105828e-03,4.60789870815254791e-03
18,4.62500000000000022e-01,1.25000000000000007e-02,-9.24327330987512533e-03,-7.75071069855297002e-06,9.24327655945477930e-03,-2.35290691263047823e-03
19,4.87500000000000044e-01,1.25000000000000007e-02,-9.42673102702494548e-03,-4.40487702647075560e-05,9.42683394093884672e-03,6.57197748889548367e-03
20,5.12500000000000067e-01,1.25000000000000007e-02,-9.49693748304597345e-03,-4.30560991665710890e-05,9.49703508388586790e-03,-3.57427726833882853e-04
21,5.37499999999999978e-01,1.25000000000000007e-02,-9.45750963375488821e-03,-8.33264426202077059e-05,9.45787670508588599e-03,8.63434892240141048e-03
22,5.62500000000000000e-01,1.25000000000000007e-02,-9.20011941200973328e-03,-8.56862083221071835e-05,9.20051842678090183e-03,1.85508341537697001e-03
23,5.87500000000000022e-01,1.25000000000000007e-02,-8.91564226719956943e-03,-1.27153750079368836e-04,8.91654894636006133e-03,1.05746452392587228e-02
24,6.12500000000000044e-01,1.25000000000000007e-02,-8.32800174122421723e-03,-1.31036118061628735e-04,8.32903256483430096e-03,4.03782040216335656e-03
25,6.37500000000000067e-01,1.25000000000000007e-02,-7.80987920945069945e-03,-1.69987555781013548e-04,7.81172894021103965e-03,1.21431478358718752e-02
26,6.62500000000000089e-01,1.25000000000000007e-02,-6.93273247157456026e-03,-1.71760495289092151e-04,6.93485985367882363e-03,5.91672759660724374e-03
27,6.87500000000000000e-01,1.25000000000000007e-02,-6.23779965438709533e-03,-2.02976827788518344e-04,6.24110119457222529e-03,1.30900045480634528e-02
28,7.12500000000000022e-01,1.25000000000000007e-02,-5.16326391806885311e-03,-1.98145682241351921e-04,5.16706454372524958e-03,7.23901468736580078e-03
29,7.37500000000000044e-01,1.25000000000000007e-02,-4.39564818882708271e-03,-2.16265116508702578e-04,4.40096507604381421e-03,1.32299105621278296e-02
30,7.62500000000000067e-01,1.25000000000000007e-02,-3.26189017673782396e-03,-2.01009530408394058e-04,3.26807777698354595e-03,7.84510199227750685e-03
31,7.87500000000000089e-01,1.25000000000000007e-02,-2.55970511252543841e-03,-2.02156626412832081e-04,2.56767551779649248e-03,1.25141225658940685e-02
32,8.12500000000000000e-01,1.25000000000000007e-02,-1.52951796606693260e-03,-1.74868286961280185e-04,1.53948177199546548e-03,7.73477251900502039e-03
33,8.37500000000000022e-01,1.25000000000000007e-02,-1.03598350986722296e-03,-1.57877365522363821e-04,1.04794422335403544e-03,1.10836755892386972e-02
34,8.62500000000000044e-01,1.25000000000000007e-02,-2.61887608121943300e-04,-1.20074789355827544e-04,2.88102541340195205e-04,7.10309702789460769e-03
35,8.87500000000000067e-01,1.25000000000000007e-02,-8.55744652636904532e-05,-8.72985427933135411e-05,1.22245755259651280e-04,9.28577603422621814e-03
36,9.12500000000000089e-01,1.25000000000000007e-02,3.33687746191243606e-04,-4.58532291523665525e-05,3.36823441259499084e-04,6.33673723104626659e-03
37,9.37500000000000000e-01,1.25000000000000007e-02,1.70965466664686712e-04,-9.75818173323513860e-06,1.71243723688236087e-04,7.65382844233815276e-03
38,9.62500000000000022e-01,1.25000000000000007e-02,2.60888439169355152e-04,6.97109980725636796e-06,2.60981558591301714e-04,5.96776165446735122e-03
39,9.87500000000000044e-01,1.25000000000000007e-02,-5.76080623943395879e-05,6.44753813055257902e-07,5.76116703481991787e-05,6.81003225023489849e-03
40,1.25000000000000007e-02,3.75000000000000056e-02,-7.92683216511538190e-05,-8.35342336988453133e-05,1.15158304160160692e-04,6.07318857376774857e-04
41,3.75000000000000056e-02,3.75000000000000056e-02,1.22020676739522684e-04,7.92688669569182024e-05,1.45508071324599333e-04,1.21132505455579876e-03
42,6.25000000000000000e-02,3.75000000000000056e-02,-5.31110917651559560e-04,2.96336107781177229e-04,6.08189029515971455e-04,-1.58744161982170404e-04
43,8.75000000000000083e-02,3.75000000000000056e-02,-9.34987215019710016e-04,6.05091550462565596e-04,1.11370412439368532e-03,1.29844206045097942e-03
44,1.12500000000000003e-01,3.75000000000000056e-02,-2.34790574291790120e-03,8.51541552015898200e-04,2.49755568355072063e-03,-1.19966937867334268e-03
45,1.37500000000000011e-01,3.75000000000000056e-02,-3.41419503680642300e-03,1.07668492523177667e-03,3.57994108576872644e-03,1.37751001070533893e-03
46,1.62500000000000006e-01,3.75000000000000056e-02,-5.40982315939495060e-03,1.24383138341461509e-03,5.55097316930041381e-03,-2.20746400404251602e-03
47,1.87500000000000000e-01,3.75000000000000056e-02,-6.94344081412364648e-03,1.36144060374120872e-03,7.07565480056462828e-03,1.59125181692246708e-03
48,2.12500000000000022e-01,3.75000000000000056e-02,-9.25577308373462179e-03,1.44827748323813265e-03,9.36839596975068585e-03,-2.99902455338152667e-03
49,2.37500000000000017e-01,3.75000000000000056e-02,-1.10333660523185776e-02,1.47717646567979526e-03,1.11318110276456932e-02,2.00773578761656493e-03
50,2.62500000000000011e-01,3.75000000000000056e-02,-1.34209697610150214e-02,1.49946893014966075e-03,1.35044746805850907e-02,-3.47362671249937249e-03
51,2.87500000000000033e-01,3.75000000000000056e-02,-1.52484868930095937e-02,1.45789118623434024e-03,1.53180220406286503e-02,2.65102679113885875e-03
52,3.12500000000000000e-01,3.75000000000000056e-02,-1.75096014470958877e-02,1.42624364501017700e-03,1.75675927141732864e-02,-3.57522928052712418e-03
53,3.37500000000000022e-01,3.75000000000000056e-02,-1.92201175913691777e-02,1.32395449982378481e-03,1.92656631275350231e-02,3.52412841738436325e-03
54,3.62500000000000044e-01,3.75000000000000056e-02,-2.11791183365809023e-02,1.24178179630298488e-03,2.12154914047383500e-02,-3.27413224115272487e-03
55,3.87500000000000011e-01,3.75000000000000056e-02,-2.26191008213193073e-02,1.08255184079906401e-03,2.26449915092283745e-02,4.61578793231547189e-03
56,4.12500000000000033e-01,3.75000000000000056e-02,-2.41142600294429119e-02,9.50058746340669432e-04,2.41329680808036254e-02,-2.56542952095287560e-03
57,4.37500000000000000e-01,3.75000000000000056e-02,-2.51373001249457530e-02,7.36848005095249760e-04,2.51480973943201264e-02,5.89525856606437984e-03
58,4.62500000000000022e-01,3.75000000000000056e-02,-2.60201032171448361e-02,5.56108983427592652e-04,2.60260451976922491e-02,-1.47711398024667501e-03
59,4.87500000000000044e-01,3.75000000000000056e-02,-2.64931262078242462e-02,2.96050770278641123e-04,2.64947802844689856e-02,7.30178951502143993e-03
60,5.12500000000000067e-01,3.75000000000000056e-02,-2.66402681032602041e-02,7.55196300639213852e-05,2.66403751442825590e-02,-8.05426929297642022e-05
61,5.37499999999999978e-01,3.75000000000000056e-02,-2.64615069940164448e-02,-2.15142639514687742e-04,2.64623815774340035e-02,8.73537536024363709e-03
62,5.62500000000000000e-01,3.75000000000000056e-02,-2.57980831077194231e-02,-4.54526816863935887e-04,2.58020868663766563e-02,1.49082285974675853e-03
63,5.87500000000000022e-01,3.75000000000000056e-02,-2.49243524962949083e-02,-7.46564774226103926e-04,2.49355310013979342e-02,1.00345915776698848e-02
64,6.12500000000000044e-01,3.75000000000000056e-02,-2.34535977300759230e-02,-9.73141439497951337e-04,2.34737779393409673e-02,3.06538779217138463e-03
65,6.37500000000000067e-01,3.75000000000000056e-02,-2.19310359928114491e-02,-1.22679519788014275e-03,2.19653219001118456e-02,1.10385017840965959e-02
66,6.62500000000000089e-01,3.75000000000000056e-02,-1.97635756823907535e-02,-1.39883826075604882e-03,1.98130177467578661e-02,4.46423390086762590e-03
67,6.87500000000000000e-01,3.75000000000000056e-02,-1.77507951021358655e-02,-1.56788343779296286e-03,1.78199041869622869e-02,1.15953235043457243e-02
68,7.12500000000000022e-01,3.75000000000000056e-02,-1.51181749205065562e-02,-1.64266226897862174e-03,1.52071546403973745e-02,5.53009671407390501e-03
69,7.37500000000000044e-01,3.75000000000000056e-02,-1.28862992546472082e-02,-1.68634777844051207e-03,1.29961716405321628e-02,1.16057917210664104e-02
70,7.62500000000000067e-01,3.75000000000000056e-02,-1.01251107288214837e-02,-1.63375598154510580e-03,1.02560726342070304e-02,6.17232690091354050e-03
71,7.87500000000000089e-01,3.75000000000000056e-02,-8.02357623507978131e-03,-1.53127552776737702e-03,8.16838909100664132e-03,1.10652094350202519e-02
72,8.12500000000000000e-01,3.75000000000000056e-02,-5.52264145156266401e-03,-1.34786612554703227e-03,5.68474376686542784e-03,6.40260148070338504e-03
73,8.37500000000000022e-01,3.75000000000000056e-02,-3.90804513997127130e-03,-1.11061141637284707e-03,4.06279147068007614e-03,1.00876928558551997e-02
74,8.62500000000000044e-01,3.75000000000000056e-02,-2.02139779776589531e-03,-8.29557621804961551e-04,2.18499768986319884e-03,6.34514832017968322e-03
75,8.87500000000000067e-01,3.75000000000000056e-02,-1.15674695548025476e-03,-5.08915731668462554e-04,1.26374789453928874e-03,8.90052727731689003e-03
76,9.12500000000000089e-01,3.75000000000000056e-02,-9.22528023314922842e-05,-2.10136739396340875e-04,2.29495160694379485e-04,6.21411610849397032e-03
77,9.37500000000000000e-01,3.75000000000000056e-02,-2.25241106167267666e-05,8.21542015468504437e-05,8.51859635789551164e-05,7.80881427723591377e-03
78,9.62500000000000022e-01,3.75000000000000056e-02,2.97901895587150223e-04,2.21893327954372885e-04,3.71459538018724497e-04,6.26164282424003515e-03
79,9.87500000000000044e-01,3.75000000000000056e-02,-8.01121171360388867e-05,2.02520327920318834e-04,2.17789886204506505e-04,7.13900495833060325e-03
80,1.25000000000000007e-02,6.25000000000000000e-02,-1.06674804018803496e-04,-1.37659762479844309e-04,1.74154310938481465e-04,2.99349541554904731e-04
81,3.75000000000000056e-02,6.25000000000000000e-02,-9.36022159635230142e-05,3.43924711266858083e-04,3.56434540769092248e-04,6.25039200068922126e-04
82,6.25000000000000000e-02,6.25000000000000000e-02,-1.20157181415466580e-03,9.79801515608867430e-04,1.55041472985790758e-03,-6.98280028692147632e-04
83,8.75000000000000083e-02,6.25000000000000000e-02,-2.17370934164271782e-03,1.77812733376934810e-03,2.80833564892847337e-03,5.30076232983025977e-04
84,1.12500000000000003e-01,6.25000000000000000e-02,-4.36946131008209351e-03,2.47805906602009901e-03,5.02324286442420911e-03,-1.95005408894722339e-03
85,1.37500000000000011e-01,6.25000000000000000e-02,-6.30834751676695882e-03,3.07638280563820449e-03,7.01850265791260138e-03,4.30748775228222331e-04
86,1.62500000000000006e-01,6.25000000000000000e-02,-9.33515610582100371e-03,3.56897179114162161e-03,9.99413323735539282e-03,-3.12968215357042022e-03
87,1.87500000000000000e-01,6.25000000000000000e-02,-1.19460126992325250e-02,3.88151611850689332e-03,1.25607876659249978e-02,5.04411518131068289e-04
88,2.12500000000000022e-01,6.25000000000000000e-02,-1.54308368869185628e-02,4.14425630434774907e-03,1.59776590070890116e-02,-4.03889280394981957e-03
89,2.37500000000000017e-01,6.25000000000000000e-02,-1.83780734468504334e-02,4.20369934575835248e-03,1.88527099327220893e-02,8.34330917690764731e-04
90,2.62500000000000011e-01,6.25000000000000000e-02,-2.19692720728359957e-02,4.27066453683601788e-03,2.23805158786941349e-02,-4.57293073890923871e-03
91,2.87500000000000033e-01,6.25000000000000000e-02,-2.49519331590308119e-02,4.12146836224800035e-03,2.52900270825033441e-02,1.44826091054829523e-03
92,3.12500000000000000e-01,6.25000000000000000e-02,-2.83462212881549838e-02,4.02144119322246554e-03,2.86300585152667354e-02,-4.67612010404452536e-03
93,3.37500000000000022e-01,6.25000000000000000e-02,-3.11006688345401988e-02,3.69166090360430492e-03,3.13190032118351516e-02,2.34950516509560862e-03
94,3.62500000000000044e-01,6.25000000000000000e-02,-3.40309171607376185e-02,3.43760141680112766e-03,3.42040995540268469e-02,-4.31933343020049140e-03
95,3.87500000000000011e-01,6.25000000000000000e-02,-3.63165345366902245e-02,2.94146916036867141e-03,3.64354624174857145e-02,3.52646736057685714e-03
96,4.12500000000000033e-01,6.25000000000000000e-02,-3.85390772871299428e-02,2.53912039269588771e-03,3.86226308077528419e-02,-3.49857294715942048e-03
97,4.37500000000000000e-01,6.25000000000000000e-02,-4.01326643326178276e-02,1.88964446934590242e-03,4.01771266102381314e-02,4.94626229061634164e-03
98,4.62500000000000022e-01,6.25000000000000000e-02,-4.14289863558669272e-02,1.35083034206895576e-03,4.14510030407909680e-02,-2.24567322295575206e-03
99,4.87500000000000044e-01,6.25000000000000000e-02,-4.21352932676417533e-02,5.73166863661996474e-04,4.21391914849321286e-02,6.54146374153929521e-03
100,5.12500000000000067e-01,6.25000000000000000e-02,-4.23300852196039981e-02,-7.19066903086716062e-05,4.23301462939953480e-02,-6.41807533141040202e-04
101,5.37499999999999978e-01,6.25000000000000000e-02,-4.20070640779612176e-02,-9.28441295878331611e-04,4.20173230428811592e-02,8.19691398667267597e-03
102,5.62500000000000000e-01,6.25000000000000000e-02,-4.09983320401579657e-02,-1.62012539933742384e-03,4.10303306882191937e-02,1.15828907693459461e-03
103,5.87500000000000022e-01,6.25000000000000000e-02,-3.95917365077357725e-02,-2.47448376377846580e-03,3.96689887644641262e-02,9.72373404784915470e-03
104,6.12500000000000044e-01,6.25000000000000000e-02,-3.73911847669672684e-02,-3.12175445649726492e-03,3.75212746207287812e-02,2.95061034132740058e-03
105,6.37500000000000067e-01,6.25000000000000000e-02,-3.49784473558960932e-02,-3.86270716908547517e-03,3.51910824798456340e-02,1.09246151106748915e-02
106,6.62500000000000089e-01,6.25000000000000000e-02,-3.17520056284041202e-02,-4.34958043086787136e-03,3.20485368051459663e-02,4.51686172087462957e-03
107,6.87500000000000000e-01,6.25000000000000000e-02,-2.85725797399698604e-02,-4.85087051205217255e-03,2.89814295320578279e-02,1.16074703869971339e-02
108,7.12500000000000022e-01,6.25000000000000000e-02,-2.46575190500754257e-02,-5.06045312041401244e-03,2.51714407908792612e-02,5.66111166174044014e-03
109,7.37500000000000044e-01,6.25000000000000000e-02,-2.11119049036226081e-02,-5.21156528784565403e-03,2.17456418946206792e-02,1.16397617355074364e-02
110,7.62500000000000067e-01,6.25000000000000000e-02,-1.69946596843537599e-02,-5.06182635249428307e-03,1.77324714523893895e-02,6.26764041735838624e-03
111,7.87500000000000089e-01,6.25000000000000000e-02,-1.35971182499488932e-02,-4.80655864085613883e-03,1.44216722564022397e-02,1.10036994529308652e-02
112,8.12500000000000000e-01,6.25000000000000000e-02,-9.84001786955734231e-03,-4.28881864197899407e-03,1.07340540811472693e-02,6.34913032178885915e-03
113,8.37500000000000022e-01,6.25000000000000000e-02,-7.11872315912364436e-03,-3.66071081060833931e-03,8.00481249344093572e-03,9.83035504751131502e-03
114,8.62500000000000044e-01,6.25000000000000000e-02,-4.23614890462230363e-03,-2.87015383405205037e-03,5.11690732506036531e-03,6.06333715366418145e-03
115,8.87500000000000067e-01,6.25000000000000000e-02,-2.58860210394888917e-03,-2.01765797404437246e-03,3.28204274085415514e-03,8.39517418341914970e-03
116,9.12500000000000089e-01,6.25000000000000000e-02,-8.86791801741077337e-04,-1.17924588695051194e-03,1.47547299586433828e-03,5.68637064320246140e-03
117,9.37500000000000000e-01,6.25000000000000000e-02,-4.07072916480009960e-04,-4.00727109757638498e-04,5.71218500948850183e-04,7.07181209860691280e-03
118,9.62500000000000022e-01,6.25000000000000000e-02,1.96121601671529251e-04,6.49457550074371401e-05,2.06595338126715791e-04,5.54289439974713517e-03
119,9.87500000000000044e-01,6.25000000000000000e-02,-8.91357545976499563e-05,2.18174993681601563e-04,2.35680950896883796e-04,6.24965321447649384e-03
120,1.25000000000000007e-02,8.75000000000000083e-02,-1.64499154681851202e-04,1.16902654944481366e-04,2.01807340362317053e-04,1.66171967559558260e-03
121,3.75000000000000056e-02,8.75000000000000083e-02,-4.33604783920372387e-04,1.17388842510591368e-03,1.25141006198458988e-03,1.78769618374187596e-03
122,6.25000000000000000e-02,8.75000000000000083e-02,-2.12347042063419341e-03,2.37705814390536943e-03,3.18740208427101311e-03,5.44069288900008081e-04
123,8.75000000000000083e-02,8.75000000000000083e-02,-3.73933113243467416e-03,3.77235519305604752e-03,5.31161566950886545e-03,1.87843807695948985e-03
124,1.12500000000000003e-01,8.75000000000000083e-02,-6.75451117595236589e-03,4.98712745660627715e-03,8.39612181274793090e-03,-5.73934568209534340e-04
125,1.37500000000000011e-01,8.75000000000000083e-02,-9.54501245697510561e-03,6.04144547918468010e-03,1.12962970163576603e-02,2.06458325328931491e-03
126,1.62500000000000006e-01,8.75000000000000083e-02,-1.35384628507224693e-02,6.88274858848759736e-03,1.51875674317094103e-02,-1.56511595730267437e-03
127,1.87500000000000000e-01,8.75000000000000083e-02,-1.71247201965336049e-02,7.45590238469667765e-03,1.86774335008772427e-02,2.38880058308420717e-03
128,2.12500000000000022e-01,8.75000000000000083e-02,-2.16496462185382932e-02,7.88186308827368808e-03,2.30397688167689879e-02,-2.34140819627012007e-03
129,2.37500000000000017e-01,8.75000000000000083e-02,-2.56174563711666220e-02,8.01413851774220726e-03,2.68417675854289578e-02,2.86805757433501035e-03
130,2.62500000000000011e-01,8.75000000000000083e-02,-3.02453670736587930e-02,8.07509167194756482e-03,3.13047813429629396e-02,-2.84293698383329858e-03
131,2.87500000000000033e-01,8.75000000000000083e-02,-3.42143233579814549e-02,7.83314890099685163e-03,3.50995462157234067e-02,3.50860618138858476e-03
132,3.12500000000000000e-01,8.75000000000000083e-02,-3.85651973138471868e-02,7.57694187720570674e-03,3.93024743758776593e-02,-3.02450315150468814e-03
133,3.37500000000000022e-01,8.75000000000000083e-02,-4.21953952049732711e-02,7.00678091504185023e-03,4.27731966924998000e-02,4.31416333168946342e-03
134,3.62500000000000044e-01,8.75000000000000083e-02,-4.59302995774726122e-02,6.45976707201123112e-03,4.63823351061696948e-02,-2.85185879132443011e-03
135,3.87500000000000011e-01,8.75000000000000083e-02,-4.89120567550992216e-02,5.58870886299611680e-03,4.92303053288254411e-02,5.28382173563127742e-03
136,4.12500000000000033e-01,8.75000000000000083e-02,-5.17242846878139956e-02,4.76841937586510063e-03,5.19436179892212996e-02,-2.30754755125609206e-03
137,4.37500000000000000e-01,8.75000000000000083e-02,-5.37762542636518251e-02,3.62466755967706276e-03,5.38982721202369078e-02,6.40254075623588204e-03
138,4.62500000000000022e-01,8.75000000000000083e-02,-5.53968246576623038e-02,2.56103191901459887e-03,5.54559921617312143e-02,-1.40227482080104151e-03
139,4.87500000000000044e-01,8.75000000000000083e-02,-5.62805761057593446e-02,1.19502282112086077e-03,5.62932618200364179e-02,7.62887136273773542e-03
140,5.12500000000000067e-01,8.75000000000000083e-02,-5.65003636346385202e-02,-5.04026567910810245e-05,5.65003861161514076e-02,-1.86766977874692537e-04
141,5.37499999999999978e-01,8.75000000000000083e-02,-5.60493730704306331e-02,-1.54900796302715718e-03,5.60707735567990556e-02,8.88243603183108341e-03
142,5.62500000000000000e-01,8.75000000000000083e-02,-5.47524770872010388e-02,-2.86758760550139989e-03,5.48275186914354146e-02,1.22077525551156319e-03
143,5.87500000000000022e-01,8.75000000000000083e-02,-5.29106899676945047e-02,-4.35575839739905414e-03,5.30896764359512774e-02,1.00148456960312444e-02
144,6.12500000000000044e-01,8.75000000000000083e-02,-5.01196280102515004e-02,-5.58425258065219522e-03,5.04297629259796154e-02,2.66430476747983851e-03
145,6.37500000000000067e-01,8.75000000000000083e-02,-4.69897283811622699e-02,-6.86790784521476138e-03,4.74889748415963306e-02,1.08815465028020680e-02
146,6.62500000000000089e-01,8.75000000000000083e-02,-4.29101402898730694e-02,-7.80266181992902118e-03,4.36137784555840347e-02,3.97865494422004057e-03
147,6.87500000000000000e-01,8.75000000000000083e-02,-3.87875700674202711e-02,-8.66414668783628897e-03,3.97434652435262811e-02,1.13417177588849161e-02
148,7.12500000000000022e-01,8.75000000000000083e-02,-3.38276168003062150e-02,-9.10146872638775868e-03,3.50306207676337605e-02,5.01417322198716500e-03
149,7.37500000000000044e-01,8.75000000000000083e-02,-2.91998222943978189e-02,-9.35078660703221425e-03,3.06605093270588859e-02,1.13006549149175517e-02
150,7.62500000000000067e-01,8.75000000000000083e-02,-2.39460923321472771e-02,-9.14688783763562691e-03,2.56335891964822038e-02,5.68094286732606039e-03
151,7.87500000000000089e-01,8.75000000000000083e-02,-1.94398195436053939e-02,-8.68726326842047744e-03,2.12926073317193792e-02,1.07505797551817814e-02
152,8.12500000000000000e-01,8.75000000000000083e-02,-1.45743255215920516e-02,-7.82485385462857418e-03,1.65420464953894113e-02,5.98266208171386715e-03
153,8.37500000000000022e-01,8.75000000000000083e-02,-1.08405041548824358e-02,-6.71556089077144421e-03,1.27520699656833089e-02,9.79109672798992615e-03
154,8.62500000000000044e-01,8.75000000000000083e-02,-6.99558030389051816e-03,-5.35854836906254125e-03,8.81204768551349660e-03,6.02181173527271615e-03
155,8.87500000000000067e-01,8.75000000000000083e-02,-4.53893344625544166e-03,-3.85906078418920325e-03,5.95770651892179801e-03,8.61519662184873254e-03
156,9.12500000000000089e-01,8.75000000000000083e-02,-2.10882662008184075e-03,-2.39083664611471590e-03,3.18798519161724849e-03,5.96890098787233349e-03
157,9.37500000000000000e-01,8.75000000000000083e-02,-1.09333592307931824e-03,-1.00123428993893955e-03,1.48251595068830109e-03,7.46367191140638164e-03
158,9.62500000000000022e-01,8.75000000000000083e-02,-4.49948296445106197e-05,-9.55679480015431804e-05,1.05630333616647224e-04,6.00887026064895417e-03
159,9.87500000000000044e-01,8.75000000000000083e-02,-1.27197431228386857e-04,3.09412516522770205e-04,3.34537429732539415e-04,6.57054882167282944e-03
160,1.25000000000000007e-02,1.12500000000000003e-01,-1.96888949448593764e-04,4.60560654798090202e-04,5.00880599707172257e-04,1.24932948172563982e-03
161,3.75000000000000056e-02,1.12500000000000003e-01,-7.45242767590566756e-04,2.30222963379940037e-03,2.41984463744889400e-03,9.82519012293811859e-04
162,6.25000000000000000e-02,1.12500000000000003e-01,-2.99787564137233599e-03,4.28617034081356287e-03,5.23053673647393916e-03,-1.31603372173272662e-04
163,8.75000000000000083e-02,1.12500000000000003e-01,-5.27453993992608398e-03,6.40802201082903318e-03,8.29960948895457594e-03,9.00506379952458413e-04
164,1.12500000000000003e-01,1.12500000000000003e-01,-9.09686431555292198e-03,8.28480274723319803e-03,1.23041008178632408e-02,-1.44908542956703528e-03
165,1.37500000000000011e-01,1.12500000000000003e-01,-1.27394541044772869e-02,9.85877010292319708e-03,1.61086634710138343e-02,9.34560333036210666e-04
166,1.62500000000000006e-01,1.12500000000000003e-01,-1.76610573378388307e-02,1.11501421845981493e-02,2.08863260777760046e-02,-2.59838243463637745e-03
167,1.87500000000000000e-01,1.12500000000000003e-01,-2.21892856385680799e-02,1.19907470172625329e-02,2.52218637531399330e-02,1.13105176645062681e-03
168,2.12500000000000022e-01,1.12500000000000003e-01,-2.76854676234793810e-02,1.26388216987371720e-02,3.04339437382537513e-02,-3.49707648107661605e-03
169,2.37500000000000017e-01,1.12500000000000003e-01,-3.26111277606447383e-02,1.27971205696378390e-02,3.50321559241640393e-02,1.51219921031033847e-03
170,2.62500000000000011e-01,1.12500000000000003e-01,-3.81875769437510573e-02,1.28696836053661685e-02,4.02978881448784881e-02,-4.08570532886688882e-03
171,2.87500000000000033e-01,1.12500000000000003e-01,-4.30644114825411151e-02,1.24387003862955359e-02,4.48248235204294770e-02,2.08897512297446294e-03
172,3.12500000000000000e-01,1.12500000000000003e-01,-4.82795230422033775e-02,1.20049363033385374e-02,4.97496818163680535e-02,-4.31660299134746604e-03
173,3.37500000000000022e-01,1.12500000000000003e-01,-5.27066059028314313e-02,1.10539215004548559e-02,5.38532773964092507e-02,2.87001799019477328e-03
174,3.62500000000000044e-01,1.12500000000000003e-01,-5.71644267789320412e-02,1.01568993815907057e-02,5.80597476227001849e-02,-4.15115406562171791e-03
175,3.87500000000000011e-01,1.12500000000000003e-01,-6.07772926545995240e-02,8.73242952025067229e-03,6.14014220336058861e-02,3.85918902851325888e-03
176,4.12500000000000033e-01,1.12500000000000003e-01,-6.41211534687078089e-02,7.40610467447362034e-03,6.45474454072881149e-02,-3.56762727303369925e-03
177,4.37500000000000000e-01,1.12500000000000003e-01,-6.65925615008881450e-02,5.55904081888540080e-03,6.68241886002037822e-02,5.04420374319279347e-03
178,4.62500000000000022e-01,1.12500000000000003e-01,-6.85134855723742997e-02,3.85802336921173923e-03,6.86220230654366881e-02,-2.57546448880097882e-03
179,4.87500000000000044e-01,1.12500000000000003e-01,-6.95707174103726567e-02,1.67351001761416318e-03,6.95908424778216433e-02,6.38173279626065831e-03
180,5.12500000000000067e-01,1.12500000000000003e-01,-6.98320723482562800e-02,-3.00223229889118228e-04,6.98327177076752820e-02,-1.23020453668302825e-03
181,5.37499999999999978e-01,1.12500000000000003e-01,-6.92877964470299396e-02,-2.67950240573882085e-03,6.93395880405083959e-02,7.78216781582743815e-03
182,5.62500000000000000e-01,1.12500000000000003e-01,-6.77599342650354181e-02,-4.75598146112372541e-03,6.79266372733147578e-02,3.35215962388203832e-04
183,5.87500000000000022e-01,1.12500000000000003e-01,-6.55527353282653047e-02,-7.11041453544873983e-03,6.59372360952711067e-02,9.07466837500028878e-03
